"DELETED_,Скандинавские мифы: от Тора и Локи до Толкина и ""Игры престолов"" Кэролин Ларрингтон 
 
- ""Египетские мифы. От пирамид и фараонов до Анубиса и ""Книги мертвых"" Гэрри Дж. Шоу все очень просто, я обожаю мифы и увидев эту серию книг от Мифа я решила ее попробовать и если понравится, то собрать их все. Начала с наиболее любимых - скандинавских и египетских. 
 
- ""Интимное Средневековье. Истории о страсти и целомудрии, поясах верности и приворотных снадобьях"" Розали Гилберт - на эту тему мне очень понравилась книга ""Блудливое Средневековье"" и я решила продолжить знакомство с темой. 
 
- ""Спасите котика! И другие секреты сценарного мастерства"" Блейк Снайдер - эта книга скорее предназначается Алисе, но конечно я сначала сама ее попробую на зуб :) 
 
- ""Токсичные люди. Как защититься от нарциссов, газлайтеров, психопатов и других манипуляторов 
Шахида Араби"" - я решила, что подкреплю курс этой книжечкой, вебинары вебинарами, а книгу всегда можно перечитать. 
 
- ""Как раскрыть убийство. Истории из практики ведущих судмедэкспертов Великобритании"" Дерек Тремейн, Полин Тремейн - обожаю истории о внутрянке расследования преступлений и книжки о судебных экспертах, поэтому конечно куча надежд. 
 
Книжные новинки от издательства [club14476720|Издательство ""КомпасГид""] 
- ""Три повести о войне"" Мария Ботева, Наталия Волкова, Ольга Колпакова 
- ""Сахарный ребенок"" Ольга Громова - эти книги меня заинтересовали перед недавним праздником Победы и вот я решила их прочитать. 
 
Что заинтересовало из моих новинок? Читали что-то из списочка? Делитесь впечатлениями!",1
"Alexey_Pimanenko,В ГБУК «ГММ А.А. Кадырова» прошла экскурсия для учащихся «Чеченский Аграрно-технический колледж имени Шахида Калиева» Сотрудница музея Раяна Мудалова, рассказала гостям о первом президенте ЧР, показала личные вещи, принадлежащие Ахмат-Хаджи Кадырову. Также показала иллюстрированную книгу, которая состоит из 15 страниц, содержит красочные иллюстрации объектов и наград, названных именем А.А. Кадырова и их краткое описание.",1
"Edward_Nigma,
    •┈┈••✦✦••┈┈•",1
"Yana_Sobchak,тогда уж шахидов",1
"Rolan_Nabiyev,О выражении иншаАллах.

Всевышний Аллах сказал:

(18:24) Если только этого не пожелает Аллах! Если же ты забыл, то помяни своего Господа и скажи: «Быть может, Господь мой поведет меня более правильным путем».

Относительно этого аята имеется два мнения ученых:
Первое – это то что данный аят относится к тому, что идет до него, и означает, что если ты скажешь: «завтра я сделаю то и то», но если забудешь, то следует сказать «ИншаАллах». Другими словами, вспомни своего Господа, связывая все с Его желанием, в отношении того что ты собираешься сделать завтра, если вспомнишь после того как забудешь. Это внешний смысл, и на это указывает предыдущий аят: «И никогда не говори: «Я сделаю это завтра».
Это мнение большинства ученых, среди которых ибн Аббас, Хасан аль Басри, и другие.

(Продолжить)
Ибн Аббас (да будет доволен им Аллах) также сказал: «Когда посланник Аллаха (мир ему и благословение Аллаха) постился в день Ашура, и велел другим поститься, люди сказали: «О, посланник Аллаха, этот день возвеличивают иудеи и христиане». Посланник Аллаха (мир ему и благословение Аллаха) сказал:

«Когда настанет будущий год, если пожелает Аллаха, то будем поститься и девятый день», но не успел настать следующий год, как посланник Аллаха (мир ему и благословение Аллаха) умер. (Муслим: 2722).

Абу Хурайра (да будет доволен им Аллах) рассказал о том, что пророк (мир ему и благословения Аллаха) сказал: «Сказал однажды пророк Сулейман ибн Дауд (мир им): «Клянусь Аллахом! Я непременно обойду сто (или девяносто девять) своих жён в эту ночь. И все они забеременеют и родят мальчиков, которые будут сражаться на пути Аллаха». После чего сказал ему его товарищ (т.е. Ангел): «Скажи! Если будет на это воля Аллаха ( т.е. Ин-ша Аллах)». И он не сказал: «Ин-ша Аллах». После чего забеременела только одна из них и родила она одного лишь мальчика, лишённого части своего тела. После чего сказал посланник Аллаха (мир ему и благословения Аллаха): «Если бы он сказал «Ин-ша Аллах», непременно достиг бы своего желаемого». Этот хадис передали аль-Бухари и Муслим.

Некоторые дуа которые пришли в сунне где упоминается слова иншаАллах

Дуа следует сделать для больного как передано в Сунне: «Ла бас, тухур иншаАллах» (Не беспокойся, это очищение, если пожелает Аллах) Передано Бухари

При прохождении у ворот кладбищ или при входе на них.

(Ассаламу алейкум ахляддияри миналь му'минина уаль муслимин, уа инна, ин ша'Аллаху ляляхикун. Ас'алю Ллаха ляна уа лякум аль-афия).

""Мир вам, о обитатели жилищ, верующие мусульмане! Воистину, мы, если пожелает Аллах, присоединимся к вам. Прошу Аллаха для нас и для вас благополучия!"" (Передал Муслим, 1620)

Дуа во время ифтара

Достоверное сообщение от Абу Дауда (2357) от ибн Умара (да будет доволен им Аллах), который сказал: «Когда Посланник Аллаха (да благословит его Аллах и приветствует) разговлялся, то говорил: Ушла жажда, и вены увлажнились, и награда гарантирована, если пожелает Аллах» Этот хадис оценен как хасан шейхом Албани в Сахих Абу Дауд.

О желательности при клятве произносить слово иншаАллах

Передают, что Ибн ‘Умар, да будет Всевышний Аллах доволен им и его отцом, рассказывал, что Посланник Аллаха, мир ему и благословение Аллаха, сказал: «Если человек поклялся сделать что-нибудь и сказал: “…если на то будет воля Аллаха”, – то он не совершит клятвопреступление, если нарушит клятву».
Этот хадис передали Ахмад, Абу Давуд, ат-Тирмизи, ан-Насаи и Ибн Маджа, а Ибн Хиббан назвал хадис достоверным.

О дозволенности говорить шахид иншаАллах

выражении о ком-то шахид,кто известен нам как праведник и богобоязненный человек и кто потом погиб на пути Аллаха,можно ли нам сказать о нем шахид?

Ответ:Кто погиб на пути Аллаха в битве против врагов будучи проявляющим терпение и надеющимся на вознаграждение от Аллаха,то он шахид войны,не будут его купать и делать за него джаназу и хоронят его в его одежде.Однако помимо него,есть еще много случаев когда называют шахидом,например кто погиб защищая свою честь,имущество,при самоообороне,в результате болезней перечисленных в хадисе в таких случаях надо купать,заворачивать в саван и делать джаназу.

Постоянный комитет исламских исследований.

Руководитель:Абд аль-Азиз бин Бааз
Заместитель:Абд ар-Раззак Афифий
член комитета:Абдуллах Гад”ян
член комитета:Абдуллах Кауд

О том, что нежелательно говорить: «Как пожелал Аллах и пожелал такой-то»
Передают со слов Хузайфы бин аль-Йамана, да будет доволен им Аллах, что Пророк, да благословит его Аллах и да приветствует, сказал:
Не говорите: «Как пожелал Аллах и пожелал такой-то», - но говорите: «Как пожелал Аллах, а потом пожелал такой-то».1 (Этот хадис с достоверным иснадом приводит Абу Дауд.)

Этот запрет Пророка, мир ему и благословение Аллаха, носит категорический характер, потому что человек, ставя желание творения в один ряд с желанием Аллаха, совершает малое многобожие. Что же касается слова “затем”, то оно указывает на то, что желание раба зависит от желания Великого и Могучего Аллаха. Всевышний сказал: «Но вы не пожелаете этого, если этого не пожелает Аллах, Господь миров» Ат-Такуир 81:29.

О нежелательности в конце дуа добавлять слова иншаАллах

Передается от Анаса ибн Малика, да будет доволен им Аллах, что посланник Аллаха, да благословит его Аллах и приветствует, сказал: «Если кто-то из вас делает дуа, то пусть он делает его проявляя настойчивость и ни в коем случае не говорит: «О Аллах, если Ты пожелаешь то дай мне». Поистине нет того, кто бы заставил Его». Приводит Ибн Абу Шейба 6\21 под номером 29162, Имам Ахмад 3\101 под номером 11999, аль-Бухари 5979, Муслим 2678.

Сказал Имам ан-Навави, да смилуется над ним Аллах, в своих комментариях к этому хадису из «Сахиха аль-Муслима»: «Есть так же передача: «…так проявляйте же настойчивость в своем желании. Поистине для Аллаха нет ничего значительного в том, что Он дает». Сказали Ученые: «Настойчивость (решительность) в просьбе,- это упорство в требовании, твёрдость, без проявления слабости в прошении, и не должно быть здесь привязки к «желанию» и чему то подобному. Сказали так же, что это является хорошим мнением о Аллахе Всевышнем в надежде на ответ от Него. Смысл хадиса: Желательность проявления настойчивости в дуа и нежелательность привязки в нем к «желаниею» (т.е. словами: Если пожелает Аллах ).

https://ahmadmuslim-livejournal-com.turbopages.org/ahmadmuslim.livejournal.com/s/10493.html?turbo_feed_type=full",1
"Alexey_Gorodetsky,Недавно, вблизи Аллеи шахидов открылся ночной клуб, чем вызвал гнев местного населения.
п. Кешля, Баку

Сотрудник заведения сообщил, что клуб в скором времени должен переехать.",1
"Nikita_Bystrov,вещать про нашу маленькую конторку и отвечать на вопросы Мижгана

если вы в Казани,то залетайте повидаться 
27 мая в 20:00 
Бурхана Шахиди, 7 (первый этаж ЦСК Смена)
Вход свободный",1
"Viktor_Kalganov,Сразу отсылка к Быкову ...
На самом деле мне нравилась только ты, мой идеал и моё мерило. Во всех моих женщинах были твои черты, и это с ними меня мирило.

Пока ты там, покорна своим страстям, летаешь между Орсе и Прадо, — я, можно сказать, собрал тебя по частям. Звучит ужасно, но это правда.

Одна курноса, другая с родинкой на спине, третья умеет всё принимать как данность. Одна не чает души в себе, другая — во мне (вместе больше не попадалось).

Одна, как ты, со лба отдувает прядь, другая вечно ключи теряет, а что я ни разу не мог в одно всё это собрать — так Бог ошибок не повторяет.

И даже твоя душа, до которой ты допустила меня раза три через все препоны, — осталась тут, воплотившись во все живые цветы и все неисправные телефоны.

А ты боялась, что я тут буду скучать, подачки сам себе предлагая. А ливни, а цены, а эти шахиды, а роспечать? Бог с тобой, ты со мной, моя дорогая.",1
"Denis_Botin,Я почему то думал что это шахид шел на теракт, а а пакете бомба. И грабитель убежит и взорвется",1
"DELETED_,Это как нужно не уважать и не ценить наших Шахидов, чтобы додуматься до такого? То есть их родители проходят оттуда и идут к могилам, чтобы помянуть память о павших, а они в это же время устраивают там вечеринки...

Айыб олсун сизе !",1
"DELETED_,Шахид тот и рай тому кто отдал свою душу или проливал свою кровь защищая ислам, земли ислама, самих мусульман... А эти не делали ничего из этого...",1
"Nikolay_Rytenko,Админу всех благ вам от мирской жизни, так и последней жизни. Пусть Аллах дарит тебя степенью шахида, и введёт тебя в Райские Сады Фирдаусды. Админ достоен этого, Амин",1
"Gleb_Smirnov,Просто забыл снять пояс шахида,да теща позвонила не вовремя..",1
"DELETED_,Когда забыл снять пояс шахида?",1
"Alexandra_Chuvileva,Шахид смертник не доехал до цели споткнулся и взарвался, походу так а по выходу хз.",1
"Efim_Kondrushin,azetoday_news

 Ночной клуб, который открылся недавно вблизи Аллеи шахидов в бакинском поселке Кешля, вызвал гнев местного населения. 
 
Сотрудник заведения сообщил каналу ARB, что клуб в скором времени должен переехать.",1
"Nikolay_Sorokolatov,Два шахида за сутки...

Лидер шиитов Таджкистана Мухаммадбакир Мухаммадбакиров

Защитник храма госпожи Зейнаб(с) полковник Хусейн Сайад Ходаяри

Вспоминайте мучеников салаватом

⚘Аллахумма салли аля Мухаммадин ва али Мухаммад ва аджиль фараджахум",1
"Stas_Romanov,Душанбе по-моему.",1
"Natalya_Terentyeva,Ужас ,какое не уважение к Шахидам , а ещё бьют в грудь какая у них боль за Шахидов !
Тьфу на таких сыновей ,которые открывают Клубы и тд ,на против захоронений Шахидов ! 
Мне стыдно за вас !
Что бы заработать деньги,пойдёте по головам ! Тьфу на вас",1
"Alla_Miropolskaya,Шииты шахиды?",1
"Tatyana_Smirnova,Брат он стал шахидом на пути Аллаха и поэтому поздравили.Это большая награда от Аллаха.",1
"DELETED_,Худо рахмат кунад, кумандон! Чоят чаннат, хонаи охиратат обод бод, шахид!",1
"Alexander_Evdokimov,На вряд ли владельцы клуба хотели оскорбить шахидов. Цель открытия таких мест это извлечение прибыли на продаже алкоголя. Государство, которое, так ""уважает"" шахидов боиться закрывать клубы на территории всего государства. Потому что арабы скажут ""сарян ребзя мы вам говорим досвидули"". Хотя слова очень громкие ""Азербайджан эта та земля где проливалась кровь шахидов"", но по факту всем пох**.",1
"DELETED_,спасибо !",1
"Ekaterina_Brezhneva,Это насколько же нужно не уважать память Наших Шахидов чтоб такое там открывать.Вообще уже совести не осталось у людей.Фу прям .",1
"Vitalya_Alexandrov,был бы там скайдайвер без парашюта в воздухе - было бы в тему. Шахид =/= сын мияги",1
"Maria_Akhmerova,Шахид Капур, Кунал Кхему,Ишаан Кхаттер в Сен-Поль-де-Ванс

#ИшаанКхаттер #ШахидКапур #КуналКхему",1
"Ekaterina_Bulina,Наша личная война [= Легендарный шахид] (2003) 
03.Тротиловый эквивалент [= Взрывной характер] (2004) 
04.Операция «Моджахед» [= Кровавый виртуоз] (2004) 
05.Поле битвы – Москва [= Простреленная репутация] (2004) 
06.Пасынки Джихада [= Теневая армия] (2005) 
07.Обратный отсчет (2006) 
08.Жесткая рекогносцировка [= Расстрельный приговор] (2007) 
09.Тактика выжженной земли [= У нас принято убивать] (2007) 
10.Триумфатор [= Охота на воров] (2008)",1
"Lilia_Rosenfeld,ДУШАНБЕ, 23.05.2022 /НИАТ «Ховар»/. 23 мая Основатель мира и национального единства – Лидер нации, Президент Республики Таджикистан уважаемый Эмомали Рахмон принял участие и выступил на 78-й сессии Экономической и социальной комиссии ООН для стран Азии и Тихого океана (ЭСКАТО), которая прошла в виртуальном формате. Об этом НИАТ «Ховар» сообщили в Пресс-службе Президента Республики Таджикистан.
Во встрече также приняли участие и выступили Генеральный секретарь Организации Объединенных Наций Антониу Гутерриш, Председатель Генеральной Ассамблеи ООН Абдулла Шахид, Исполнительный секретарь Экономической и социальной комиссии ООН для стран Азии и Тихого океана Армида Алишабону, руководители государств и правительств Таиланда, Грузии, Индонезии, Маршалловых островов, Камбоджи, Фиджи, Малайзии, Самоа, Вьетнама, Новой Зеландии и других международных и региональных организаций.
Вначале Глава государства уважаемый Эмомали Рахмон поздравил все страны-члены ЭСКАТО по случаю 75-летия ее организации.
Было подчеркнуто, что Таджикистан приветствует тему сегодняшнего форума под названием «Общая повестка устойчивого развития в Азиатско-Тихоокеанском регионе».
В ходе своего выступления Президент страны..",1
"Katya_Kaktus,таких готовят в шахиды.",1
"Vasyog_Pipulgin,врач психотерапевт, телесно-ориентированный психотерапевт, аккредитованный супервизор и личный терапевт ОППЛ, преподаватель института «Интеграция».
⠀
Условия участия:
Стоимость при предоплате до 1 июня 3900 руб., до 20 июня 4500 руб., после 5000 руб.
Предоплата 1500 руб.
⠀
Для тех, кто идет на 2-хдневный тренинг 2-3 июля «Мужчина и Женщина. Эволюция отношений» скидка 500 руб.
⠀
Адрес: г. Казань, ул. Шахиди, д. 17.
Дата и время: 1 июля  с 17.00 до 23.00.
⠀
Количество мест ограничено.
Запись по телефону 8 (800) 301-30-26, а также https://api.whatsapp.com/send?phone=+79625727773, организатор [id13521943|Евгения Харитонова].",1
"Nikolay_Petrov,Экстремизм- первый шаг к терроризму.

Экстремизм – это сложная и неоднородная форма выражения ненависти и вражды. Различают следующие виды экстремизма: 
• политический 
• национальный 
• религиозный 
Национальный экстремизм выступает под лозунгами защиты «своего 
народа», его экономических интересов, культурных ценностей, как правило, в ущерб представителей других национальностей, проживающих на этой же территории. 
Под религиозным экстремизмом понимают нетерпимость по отношению к инакомыслящим представителям той же или другой религий. В последние годы обострилась проблема исламского экстремизма. 
Политический экстремизм – это движения или течения против 
существующего конституционного строя. 
 
К причинам возникновения экстремизма можно отнести следующие: 
 
-это большое имущественное расслоение населения оно приводит к тому, что общество перестает функционировать как целостный организм, 
объединенный общими целями, идеями, ценностями. 
-это нарастание социальной напряженности. 
-это снижение идеологической составляющей в воспитательном процессе, что привело к утрате нравственных ценностей. 
-это бездуховность, отсутствие четких представлений об истории и 
перспективах развития страны, утрата чувства сопричастности и 
ответственности за судьбу родины. 
 
 Социальную базу экстремистских групп составляют, люди не сумевшие адаптироваться к новым условиям жизни. Молодежь не способная критически подходить к содержанию публикаций в средствах массовой информации, ввиду отсутствия жизненного опыта оказались наиболее подверженные этому влиянию. Это очень хорошая среда для экстремистских групп. Большинство молодежных экстремистских группировок носят неформальный характер. Ряд их членов имеют смутное представление об идеологической подоплеке экстремистских движений. Громкая фразеология, внешняя атрибутика и другие аксессуары, возможность почувствовать себя членом своеобразного «тайного общества», имеющего право безнаказанно творить расправу над не угодными группе лицами, все это привлекает молодежь. 
 От того, кто выиграет «битву за умы и сердца» подрастающего поколения, во многом зависит будущее страны. Только усилия всего общества могут создать надежный заслон распространению экстремизма. 
 
 На сегодняшний день экстремизм является реальной угрозой национальной безопасности Российской Федерации. Наблюдается 
увеличение неформальных молодежных движений экстремистской направленности. В настоящее время членами неформальных молодежных организаций (группировок) экстремистско-националистической направленности являются молодые люди в возрасте от 14 до 30 лет, нередко - несовершеннолетние лица 14 – 18 лет. 
 
 Терроризм - это сознательное использование нелегитимного насилия (чаще всего с заведомой ориентацией на зрелищный, драматический эффект) со стороны какой – то группы, стремящейся тем самым достичь определенных целей заведомо недостижимых легитимным способом. 
 Попробуем разобраться, что же такое терроризм и определить кто же за этим стоит! 
 Терроризм (от латинского TERROR - страх, ужас) – насильственные действия преступных лиц с целью подрыва существующей власти, осложнения международных отношений, политических и экономических вымогательств у государств и корпораций. Терроризм – это крайнее проявление экстремизма явление, связанное с насилием, угрожающее жизни и здоровью граждан. 
 Идеологический терроризм. Наличие двух лагерей (власть и недовольные ею - террористы). 
 
 Этнический терроризм. Этнические меньшинства рассматривают терроризм, как единственный путь заявить о своих требованиях в условиях, когда полноправное политическое участие в определении своей судьбы иным способом невозможно. Этнотерроризм может иметь расовый характер.

 Религиозный терроризм. Выступают религиозные меньшинства или
активный авангард, познавший враждебное влияние властей. Основа 
принижения «неверных», представителей иной религии. Самые крайние 
формулировки «избранные», «спасенные», «проклятые». 
 Индивидуальный террор. Это индивид в независимости его идеологической ориентации, наносящий вред обществу. 
 
 Терроризм превратился в одну из наиболее опасных по своим масштабам, непредсказуемости и последствиям общественно - политических проблем. 
 
 Сегодня терроризм - это не только диверсанты-одиночки, угонщики 
самолетов и шахиды-камикадзе. Современный терроризм – это мощные разветвленные и хорошо организованные структуры. В настоящее время в мире насчитывается около 500 нелегальных террористических организаций. 
 
 Специалисты приходят к выводу, что главные причины популярности экстремизма среди молодежи - экономический кризис и развал системы образования. Но где истоки той ненависти, которая является основной движущей силой? Вот мнение одного исследователя: сложилось двухуровневое общество. На первом уровне небольшой и благополучный слой власти и бизнеса, на втором уровне остальное население, лишенное перспектив. В сознание большинства населения внедряются ложные и алчные цели, иллюзии легкого достижения личного успеха, однако реальность такова, что большинству придется до конца своих дней влачить жалкое существование. Здесь и лежат корни той ненависти, которая все больше охватывает общество. Именно эта молодежь, перед которой закрыта дорога в достойное будущее, становится выразителем этой ненависти... 
 Мы еще раз убедились в том, что экстремизм, терроризм – это действительно жестокость, основанная на ненависти и злобе, а порой и глупости, подчиненной слепой вере. 

""Пройдя сквозь ад, останься человеком"".
 Зинаида Юрчикова.

Пройдя сквозь ад, останься человеком 
И не утрать душевной доброты. 
Не прикрывайся временем да веком 
И светлые не загуби мечты. 
Все вытерпи потери и разлуки, 
Утраченную веру обрети, 
Преодолей боль тела, сердца муки. 
Идти по жизни надо не ползти! 
Когда вдруг слёзы душу омывают, 
Ты слабости минутной не стыдись. 
На свете судьбы разные бывают: 
Твоя из трудных. Побеждай! Борись! 
Неси ты гордо имя человека! 
Не разучись надеяться, любить. 
Живи мечтою будущего века 
И верь, тогда ты сможешь победить!",1
"Maxim_Berezhnoy,Я ровно про это. Не стоит из бандитского кейса делать вопрос героизации ""христианского мученика"" vs ""исламисты"". Если русские рэкитиры из 90х с крестами до пупа замучили азербайджанца на рынке - родился бы пост о ""славном шахиде"", пострадавшем за веру?",1
"Bot_Moroz,День третий. 23.05.2022.
Переезд Махачкала -Дербент. +26. Ни единого облачка. Тепло . Каспийское море. Теплое. Самые отчаянные уже купаются, несмотря на очень холодный ветер.
Экраноплан ""Лунь"". Мощь Один из проектов перспективного вида вооружения, созданный в 80-х годах в СССР. За границей этими машинами восхищались за их необычный вид, и, без преувеличения, боялись их из-за впечатляющих возможностей.
Небольшая прогулка по Дербенту. Уют. Спокойствие. Радушные местные жители, предлагающие сыграть с ними в ""Козла""  или просто желающие доброго вечера. Суета на дорогах.
Кладбище Кырхляр. Могила сорока шахидов. Святое место не только для мусульман, но и для представителей другой веры.",1
"Viola_Malinskaya,от 69 990₽ или от 2 000₽ в месяц в рассрочку. 
⠀ 
Скорее делайте свой выбор и пишите в ЛС vk.me/rebro_kazan группы, а дальше мы всё сделаем за Вас 
 
После ждём Вас в нашем магазине: 
⠀ 
 Казань - Бурхана Шахиди, 9А 
 
 Телефон для связи: 8-843-500-52-60",1
"Lilek_Panova,СourtОfСonscience_AK #Fanaa 
#AamirKhan #Aamir_Khan_games 
　 　 　 Дорогие ℊрузья! Встречайте 8 историю! «СУД СОВЕСТИ» 

Зачем вам знать мое имя? Оно вам ни о чем не скажет. 
Зовите меня ветром или перекати-полем, не ошибетесь: как в песне поется, «где я был еще вчера, там сегодня не найти»… 
Мы из тех перелетных птиц, что нигде не нагреют себе места и не совьют гнезда – пока не защитят это свое право. И пока наш родной Кашмир раздирают на части Индия и Пакистан, нам не дано приземлиться: летаем по свету и уничтожаем врага в любой точке земного шара. Нас долго готовили к этой священной борьбе: каждую секунду мы готовы отдать жизнь, унося с собой их жизни и разрушая их «гнезда». В любую минуту можем переброситься с одного объекта на другой, идеально вписаться в любую обстановку, изменив внешность, имя, и даже образ жизни: иногда приходится подбираться к цели недели и месяцы, ждать команды годами – в зависимости от масштаба и сложности очередного задания. 
У попрошайки на углу может быть спрятан под одеждой пояс шахида, а веселая соседка, разносчица молока, которую вы знаете сто лет, однажды устроит последний завтрак целому кварталу… 
Продолжение:
vk.com/@fanclubaamirkhan-istoriya-8",1
"Irina_Gerasimova,Опять гонщик с огромным глушителем без мозгов? А ещё с бородой как у шахида?",1
"Alyona_Korsakova,Знаете что я скажу по этому поводу многие типа Исламские страны в свое время отделились от СССР и что там сейчас происходит Европейский образ жизни дети не уважают родителей и не передерживаются ИСЛАМА, сейчас в Дагестане как сказал один алим происходит тоже самое борьба Ислама с вот такими детьми которые думают что правительство во всём виновата. Нет виноваты родители таких детей которые воспитали такую девушку,не понятно чем она по жизни занимается. А завтра может вообще оденет пояс шахида пойдет людей взывать. Таких людей я называю ПРОВАКАТОРАМИ. В России можно строить Мечети посещать их совершать намаз, и не кто не может сказать нечего плохого против нашего Любимого ПРОРОКА МУХАМЕДА (да благословит его Аллах и приветствует). Вот что нужно ценить",1
"DELETED_,спасибо Шахида  ",1
"Olya_Semenchina,Командир ту чой чанатанд 
Шахиди пок ",1
"Administrator_,какуля сыграл, без паники",1
"VK Administration_,ЕБАТЬ И РЕЗАТЬ ЭТО ПОБЕДА!!!!!!!! Рангерс 3 - 1 Каролайна (в серии 1-2). 
1 - 0: Шахид (Пэнэра + Лисичка) в большинстве : 11:54 
2 - 0: Крайдс (Шахид + Пидорас) : 25:55 
2 - 1: Ниде как то там (Стаал + Смит как ты заебал нахуй) : 28:18 
3 - 1: Мотя (Терявяйнен) в пустые : 58:37",1
"DELETED_,В Иране учения называют в честь пророков, имамов и шахидов... В Азербайджане же президента и сюда дюртюблярь",1
"Yury_Kharitonov,завтра она в твою школу войдёт в поясе шахида .",1
"Katerina_Dobroslavskaya,",1
"Masha_Trifonova,зачем же тогда топите за эту безтолковую попсу, которая превращает интеллект нашей нежной молодёжи в ничто? Обидел может кто из юнцов, мстите им таким образом? Понимаете, наверное, что в воспитании ребёнка должна быть чёткая позиция. А когда лебедь раком щуку, то воз с места не сдвинется. Потеряем ещё одно поколение. Тяжело на это смотреть. Одни гибнут на войнах, другие в разборках, третьи от наркотиков, четвёртые становятся моральными уродами приобщаясь к вот такой культуре, где они видят, что можно не работать, а скакать как коза по сцене и орать разную туфту. Послушал песенку про лето этой КоКи. Жуть. ""Ты мой маньяк, я тебя задушу..."" Вы же понимаете, что это установка на поведение, на то как надо себя вести. Молодёжь хавает, ведь человек на сцене, звезда, это правильно. Где потом искать эту молодёжь, в школе с поясом шахида и ружьём, где? Куда ведёт такая культура? Пересмотрите свой монастырь, перепишите проповеди. Не наша это культура, засланые это казачки, кони троянские.",1
